,index,i,j,elevation,distance,time,origin_x,origin_y,dest_x,dest_y
0,15,19,19,4,3935.2,407.4,-46.6313,-23.5564,-46.646300000000004,-23.5414
1,34,19,24,4,6892.8,707.0,-46.6313,-23.5564,-46.571299999999994,-23.5414
2,104,19,20,4,4111.1,439.7,-46.661300000000004,-23.5564,-46.6313,-23.5564
3,253,20,18,4,5199.4,468.9,-46.6313,-23.5414,-46.661300000000004,-23.511399999999995
4,278,21,20,2,4551.3,446.6,-46.6313,-23.526399999999995,-46.63130000000001,-23.496400000000005
5,280,22,20,4,3870.6,401.7,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
6,308,22,20,4,3198.8,347.3,-46.6313,-23.511399999999995,-46.6313,-23.5414
7,347,20,21,4,2835.3,241.4,-46.6313,-23.5414,-46.61630000000001,-23.5564
8,348,19,20,4,3043.8,261.4,-46.61630000000001,-23.5564,-46.6313,-23.5414
9,351,20,21,4,2835.3,241.4,-46.6313,-23.5414,-46.61630000000001,-23.5564
10,352,19,20,4,3043.8,261.4,-46.61630000000001,-23.5564,-46.6313,-23.5414
11,358,19,20,4,3043.8,261.4,-46.61630000000001,-23.5564,-46.6313,-23.5414
12,447,20,20,2,2503.2,235.8,-46.61630000000001,-23.5414,-46.6313,-23.5414
13,502,19,19,4,4696.2,558.0,-46.6313,-23.5564,-46.646300000000004,-23.5414
14,639,19,20,4,2786.5,250.8,-46.61630000000001,-23.5564,-46.6313,-23.5564
15,698,19,20,4,3647.5,411.2,-46.661300000000004,-23.5564,-46.6313,-23.5564
16,789,21,19,4,4818.5,523.3,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.5564
17,944,19,19,4,3763.4,409.2,-46.6313,-23.5564,-46.646300000000004,-23.5414
18,971,19,19,4,4606.4,517.4,-46.67630000000001,-23.5564,-46.646300000000004,-23.5564
19,1047,20,17,4,3788.7,426.4,-46.646300000000004,-23.5414,-46.67630000000001,-23.5564
20,1098,20,20,4,3609.2,377.3,-46.646300000000004,-23.5414,-46.6313,-23.526399999999995
21,1108,19,19,4,1294.4,164.5,-46.646300000000004,-23.5564,-46.646300000000004,-23.5414
22,1185,19,19,4,2324.3,224.6,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
23,1202,19,19,4,2345.3,226.5,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
24,1242,19,19,4,4006.8,470.3,-46.6313,-23.5564,-46.646300000000004,-23.5414
25,1244,19,19,4,4006.8,470.3,-46.6313,-23.5564,-46.646300000000004,-23.5414
26,1248,19,19,4,4006.8,470.3,-46.6313,-23.5564,-46.646300000000004,-23.5414
27,1259,20,18,4,3002.2,339.2,-46.6313,-23.5414,-46.661300000000004,-23.5564
28,1265,20,18,4,3002.2,339.2,-46.6313,-23.5414,-46.661300000000004,-23.5564
29,1352,20,16,4,6457.2,731.6,-46.646300000000004,-23.5414,-46.691300000000005,-23.5564
30,1379,20,20,4,5981.7,635.6,-46.601299999999995,-23.5414,-46.6313,-23.5414
31,1381,20,20,4,5981.7,635.6,-46.601299999999995,-23.5414,-46.6313,-23.5414
32,1389,19,19,4,3812.1,388.2,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
33,1411,18,19,4,4866.5,486.1,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
34,1425,20,20,2,3543.2,405.6,-46.646300000000004,-23.5414,-46.6313,-23.526399999999995
35,1451,18,19,4,4845.7,479.5,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
36,1459,20,20,4,4419.4,457.3,-46.601299999999995,-23.5414,-46.6313,-23.5414
37,1471,20,20,4,4617.4,456.4,-46.6313,-23.5414,-46.6313,-23.511399999999995
38,1512,20,20,4,777.4,78.8,-46.6313,-23.5414,-46.6313,-23.5414
39,1515,22,20,4,6120.6,572.7,-46.586299999999994,-23.511399999999995,-46.6313,-23.5414
40,1548,21,19,2,2928.9,364.2,-46.6313,-23.526399999999995,-46.646300000000004,-23.5414
41,1554,21,21,4,4510.8,449.5,-46.6313,-23.526399999999995,-46.61630000000001,-23.496400000000005
42,1555,23,20,4,5168.9,558.6,-46.61630000000001,-23.496400000000005,-46.6313,-23.526399999999995
43,1586,21,20,2,8240.8,688.0,-46.67630000000001,-23.526399999999995,-46.6313,-23.5414
44,1604,21,20,2,3963.6,400.4,-46.6313,-23.526399999999995,-46.63130000000001,-23.496400000000005
45,1610,21,20,2,4273.6,512.6,-46.6313,-23.526399999999995,-46.63130000000001,-23.496400000000005
46,1628,20,20,4,5687.4,551.7,-46.601299999999995,-23.5414,-46.6313,-23.526399999999995
47,1630,20,20,4,5687.4,551.7,-46.601299999999995,-23.5414,-46.6313,-23.526399999999995
48,1632,21,21,4,5029.1,476.9,-46.6313,-23.526399999999995,-46.61630000000001,-23.511399999999995
49,1661,21,19,4,1577.6,165.4,-46.6313,-23.526399999999995,-46.646300000000004,-23.526399999999995
50,1671,21,18,4,4051.5,442.1,-46.6313,-23.526399999999995,-46.661300000000004,-23.5564
51,1688,21,21,4,2529.9,251.3,-46.6313,-23.526399999999995,-46.61630000000001,-23.5414
52,1689,20,20,4,2562.0,257.3,-46.61630000000001,-23.5414,-46.6313,-23.526399999999995
53,1740,20,20,4,2586.2,280.6,-46.61630000000001,-23.5414,-46.6313,-23.526399999999995
54,1751,21,20,4,2862.0,307.2,-46.61630000000001,-23.526399999999995,-46.6313,-23.526399999999995
55,1770,21,21,4,4748.2,457.7,-46.6313,-23.526399999999995,-46.61630000000001,-23.496400000000005
56,1771,23,20,4,5056.1,511.2,-46.61630000000001,-23.496400000000005,-46.6313,-23.526399999999995
57,1830,21,19,4,1587.0,241.5,-46.646300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
58,1832,21,19,4,1326.9,160.0,-46.646300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
59,1904,22,19,4,2901.0,376.8,-46.6313,-23.511399999999995,-46.646300000000004,-23.526399999999995
60,1959,20,19,4,3521.4,431.5,-46.646300000000004,-23.5414,-46.646300000000004,-23.526399999999995
61,2005,21,17,4,5022.8,555.8,-46.646300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
62,2006,21,19,4,5007.0,493.6,-46.67630000000001,-23.526399999999995,-46.646300000000004,-23.526399999999995
63,2017,21,20,2,5806.9,556.7,-46.646300000000004,-23.526399999999995,-46.6313,-23.5414
64,2018,20,19,4,4564.7,505.5,-46.6313,-23.5414,-46.646300000000004,-23.526399999999995
65,2039,21,21,2,8319.9,817.0,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.5564
66,2040,19,19,4,7292.9,685.0,-46.61630000000001,-23.5564,-46.646300000000004,-23.526399999999995
67,2041,21,21,4,5972.5,606.7,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.5414
68,2042,20,19,4,5378.8,535.7,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
69,2085,21,19,4,3770.0,428.9,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
70,2097,21,18,4,6798.9,732.1,-46.6313,-23.526399999999995,-46.661300000000004,-23.5564
71,2134,22,16,4,6112.2,513.4,-46.646300000000004,-23.511399999999995,-46.691300000000005,-23.511399999999995
72,2135,22,19,2,4774.6,393.2,-46.691300000000005,-23.511399999999995,-46.646300000000004,-23.511399999999995
73,2180,21,21,4,5400.8,473.1,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.496400000000005
74,2186,22,20,2,2933.0,275.6,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
75,2202,20,20,4,2691.7,338.7,-46.6313,-23.5414,-46.6313,-23.526399999999995
76,2224,21,21,4,4025.2,429.8,-46.6313,-23.526399999999995,-46.61630000000001,-23.496400000000005
77,2231,21,20,4,3472.0,464.5,-46.6313,-23.526399999999995,-46.6313,-23.5414
78,2257,22,20,4,2517.9,260.5,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
79,2270,21,20,4,1835.8,186.5,-46.6313,-23.526399999999995,-46.6313,-23.526399999999995
80,2311,21,19,4,3012.5,353.3,-46.6313,-23.526399999999995,-46.646300000000004,-23.526399999999995
81,2322,21,19,4,2837.1,317.0,-46.6313,-23.526399999999995,-46.646300000000004,-23.526399999999995
82,2327,20,20,4,3551.5,323.2,-46.61630000000001,-23.5414,-46.6313,-23.526399999999995
83,2329,23,20,4,3329.6,380.4,-46.63130000000001,-23.496400000000005,-46.6313,-23.526399999999995
84,2333,21,20,4,2969.9,302.8,-46.646300000000004,-23.526399999999995,-46.6313,-23.526399999999995
85,2336,21,17,4,6308.1,686.5,-46.6313,-23.526399999999995,-46.67630000000001,-23.5564
86,2356,21,17,4,7835.7,730.4,-46.6313,-23.526399999999995,-46.67630000000001,-23.526399999999995
87,2357,21,20,2,7705.4,606.4,-46.67630000000001,-23.526399999999995,-46.6313,-23.526399999999995
88,2392,21,20,4,2535.8,362.2,-46.61630000000001,-23.526399999999995,-46.6313,-23.526399999999995
89,2423,21,18,2,4381.9,468.9,-46.6313,-23.526399999999995,-46.661300000000004,-23.526399999999995
90,2424,21,20,2,3438.8,348.8,-46.661300000000004,-23.526399999999995,-46.6313,-23.526399999999995
91,2425,21,18,2,4381.9,468.9,-46.6313,-23.526399999999995,-46.661300000000004,-23.526399999999995
92,2426,21,20,2,3438.8,348.8,-46.661300000000004,-23.526399999999995,-46.6313,-23.526399999999995
93,2428,21,18,2,4381.9,468.9,-46.6313,-23.526399999999995,-46.661300000000004,-23.526399999999995
94,2429,21,20,2,3438.8,348.8,-46.661300000000004,-23.526399999999995,-46.6313,-23.526399999999995
95,2467,21,20,4,2384.2,260.0,-46.6313,-23.526399999999995,-46.6313,-23.511399999999995
96,2468,22,20,2,2860.8,306.9,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
97,2469,21,20,4,2455.0,305.4,-46.6313,-23.526399999999995,-46.6313,-23.526399999999995
98,2471,21,20,4,2384.2,260.0,-46.6313,-23.526399999999995,-46.6313,-23.511399999999995
99,2472,22,20,2,2860.8,306.9,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
100,2473,21,20,4,2384.2,260.0,-46.6313,-23.526399999999995,-46.6313,-23.511399999999995
101,2474,22,20,2,2860.8,306.9,-46.6313,-23.511399999999995,-46.6313,-23.526399999999995
102,2499,21,21,4,3442.1,326.2,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.526399999999995
103,2500,21,19,4,4709.2,461.4,-46.61630000000001,-23.526399999999995,-46.646300000000004,-23.526399999999995
104,2501,21,21,4,3442.1,326.2,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.526399999999995
105,2504,21,19,4,4709.2,461.4,-46.61630000000001,-23.526399999999995,-46.646300000000004,-23.526399999999995
106,2505,21,21,4,3442.1,326.2,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.526399999999995
107,2533,21,21,4,8142.2,851.7,-46.571299999999994,-23.526399999999995,-46.61630000000001,-23.526399999999995
108,2542,21,21,4,3282.0,329.8,-46.601299999999995,-23.526399999999995,-46.61630000000001,-23.526399999999995
109,2712,21,22,4,3080.5,328.6,-46.61630000000001,-23.526399999999995,-46.601299999999995,-23.511399999999995
110,2713,22,21,4,2364.3,268.7,-46.601299999999995,-23.511399999999995,-46.61630000000001,-23.526399999999995
111,2845,21,20,2,2715.0,260.7,-46.61630000000001,-23.526399999999995,-46.6313,-23.526399999999995
112,2850,21,20,2,2896.5,279.7,-46.61630000000001,-23.526399999999995,-46.6313,-23.526399999999995
113,2860,21,21,2,2334.4,232.4,-46.601299999999995,-23.526399999999995,-46.61630000000001,-23.5414
114,2861,20,22,4,2266.9,230.6,-46.61630000000001,-23.5414,-46.601299999999995,-23.526399999999995
115,2873,21,21,2,2575.4,279.5,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.5414
116,2874,20,21,4,2244.1,219.9,-46.61630000000001,-23.5414,-46.61630000000001,-23.526399999999995
117,2997,21,22,4,1780.6,193.7,-46.601299999999995,-23.526399999999995,-46.601299999999995,-23.5414
118,2998,20,22,4,1745.3,177.1,-46.601299999999995,-23.5414,-46.601299999999995,-23.526399999999995
119,3007,21,21,2,1931.6,201.2,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.526399999999995
120,3008,21,21,2,1438.5,147.7,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.526399999999995
121,3036,21,21,2,1931.6,201.2,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.526399999999995
122,3051,21,22,4,3436.2,369.0,-46.61630000000001,-23.526399999999995,-46.601299999999995,-23.511399999999995
123,3065,21,21,2,3223.7,344.1,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.5414
124,3145,21,21,2,1113.3,141.2,-46.6313,-23.526399999999995,-46.61630000000001,-23.526399999999995
125,3199,21,20,4,2530.9,284.5,-46.61630000000001,-23.526399999999995,-46.6313,-23.526399999999995
126,3287,20,19,4,2772.7,291.7,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
127,3414,20,22,4,5020.0,452.0,-46.61630000000001,-23.5414,-46.601299999999995,-23.5564
128,3428,20,20,4,2237.4,265.6,-46.61630000000001,-23.5414,-46.6313,-23.5414
129,3480,20,19,4,2232.2,252.4,-46.6313,-23.5414,-46.646300000000004,-23.526399999999995
130,3483,21,20,4,4207.5,383.4,-46.646300000000004,-23.526399999999995,-46.6313,-23.5414
131,3506,20,20,4,2487.0,311.9,-46.61630000000001,-23.5414,-46.6313,-23.5414
132,3527,20,21,2,2829.6,295.1,-46.601299999999995,-23.5414,-46.61630000000001,-23.5414
133,3601,20,21,4,4146.8,460.4,-46.601299999999995,-23.5414,-46.61630000000001,-23.5414
134,3607,21,21,2,1612.2,184.4,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.5414
135,3671,20,19,4,3701.6,382.0,-46.61630000000001,-23.5414,-46.646300000000004,-23.5414
136,3700,20,17,4,7141.4,756.4,-46.61630000000001,-23.5414,-46.67630000000001,-23.5564
137,3726,22,21,2,3893.2,445.0,-46.61630000000001,-23.511399999999995,-46.61630000000001,-23.5414
138,3796,22,21,4,6152.6,661.0,-46.571299999999994,-23.511399999999995,-46.61630000000001,-23.5414
139,3887,20,22,4,3868.2,398.4,-46.61630000000001,-23.5414,-46.601299999999995,-23.526399999999995
140,3888,21,21,2,4258.1,429.0,-46.601299999999995,-23.526399999999995,-46.61630000000001,-23.5414
141,3918,20,21,2,5079.5,592.7,-46.646300000000004,-23.5414,-46.61630000000001,-23.5414
142,3949,20,20,4,3493.9,351.2,-46.61630000000001,-23.5414,-46.6313,-23.5414
143,4036,20,19,4,4877.0,542.9,-46.61630000000001,-23.5414,-46.646300000000004,-23.5414
144,4077,20,18,4,6095.8,657.5,-46.61630000000001,-23.5414,-46.661300000000004,-23.526399999999995
145,4103,20,20,4,3286.2,416.0,-46.61630000000001,-23.5414,-46.6313,-23.5414
146,4145,20,20,4,3774.8,409.6,-46.601299999999995,-23.5414,-46.6313,-23.5414
147,4154,20,19,4,6629.9,593.9,-46.601299999999995,-23.5414,-46.646300000000004,-23.5414
148,4224,19,22,4,2033.0,225.7,-46.61630000000001,-23.5564,-46.601299999999995,-23.5564
149,4225,19,22,4,1098.5,121.6,-46.601299999999995,-23.5564,-46.601299999999995,-23.5564
150,4226,19,21,4,2171.6,207.8,-46.601299999999995,-23.5564,-46.61630000000001,-23.5564
151,4243,19,21,4,4131.0,398.7,-46.61630000000001,-23.5564,-46.61630000000001,-23.5414
152,4244,20,21,4,2893.8,336.1,-46.61630000000001,-23.5414,-46.61630000000001,-23.5564
153,4275,20,22,2,3880.3,396.3,-46.61630000000001,-23.5414,-46.601299999999995,-23.5414
154,4276,20,21,4,4856.8,559.6,-46.601299999999995,-23.5414,-46.61630000000001,-23.5414
155,4279,19,21,4,4550.0,508.7,-46.586299999999994,-23.5564,-46.61630000000001,-23.5414
156,4318,20,24,4,5867.3,636.9,-46.61630000000001,-23.5414,-46.571299999999994,-23.5414
157,4319,20,21,2,6371.3,678.3,-46.571299999999994,-23.5414,-46.61630000000001,-23.5414
158,4351,19,21,4,4610.9,487.6,-46.586299999999994,-23.5564,-46.61630000000001,-23.5564
159,4404,19,19,4,4014.9,512.5,-46.61630000000001,-23.5564,-46.646300000000004,-23.5414
160,4408,19,24,4,6273.0,693.2,-46.61630000000001,-23.5564,-46.571299999999994,-23.5414
161,4416,21,21,2,2491.7,256.3,-46.61630000000001,-23.526399999999995,-46.61630000000001,-23.5414
162,4439,20,19,4,4852.7,523.9,-46.61630000000001,-23.5414,-46.646300000000004,-23.5414
163,4451,19,19,4,4313.4,446.4,-46.61630000000001,-23.5564,-46.646300000000004,-23.5414
164,4479,20,18,4,5164.8,584.4,-46.61630000000001,-23.5414,-46.661300000000004,-23.526399999999995
165,4481,20,18,4,5164.8,584.4,-46.61630000000001,-23.5414,-46.661300000000004,-23.526399999999995
166,4483,20,18,4,5164.8,584.4,-46.61630000000001,-23.5414,-46.661300000000004,-23.526399999999995
167,4516,20,21,4,2499.8,297.8,-46.6313,-23.5414,-46.61630000000001,-23.526399999999995
168,4565,20,19,4,2925.5,297.2,-46.61630000000001,-23.5414,-46.646300000000004,-23.5414
169,4615,20,20,4,4728.1,475.6,-46.586299999999994,-23.5414,-46.6313,-23.5414
170,4617,20,20,4,4728.1,475.6,-46.586299999999994,-23.5414,-46.6313,-23.5414
171,4621,20,20,4,2785.7,301.7,-46.61630000000001,-23.5414,-46.6313,-23.5414
172,4629,20,19,4,2253.0,260.6,-46.6313,-23.5414,-46.646300000000004,-23.5414
173,4650,20,21,4,4816.4,466.8,-46.586299999999994,-23.5414,-46.61630000000001,-23.5414
174,4664,20,22,4,5017.7,559.7,-46.6313,-23.5414,-46.601299999999995,-23.5564
175,4667,19,20,4,4289.5,412.8,-46.601299999999995,-23.5564,-46.6313,-23.5414
176,4687,20,20,4,2987.1,310.8,-46.61630000000001,-23.5414,-46.6313,-23.526399999999995
177,4756,20,22,4,3373.7,359.2,-46.61630000000001,-23.5414,-46.601299999999995,-23.5564
178,4805,20,19,4,4159.2,429.3,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
179,4806,21,21,4,5109.6,524.1,-46.646300000000004,-23.526399999999995,-46.61630000000001,-23.5414
180,4858,20,20,4,8904.8,783.4,-46.6313,-23.5414,-46.63130000000001,-23.6014
181,4870,20,22,2,8141.4,812.1,-46.6313,-23.5414,-46.60129999999999,-23.496400000000005
182,4875,20,20,2,4023.2,388.0,-46.6313,-23.5414,-46.6313,-23.526399999999995
183,4881,20,20,4,5700.8,596.7,-46.6313,-23.5414,-46.63130000000001,-23.496400000000005
184,4903,20,20,4,3993.3,422.6,-46.6313,-23.5414,-46.6313,-23.526399999999995
185,4904,21,20,4,3112.0,376.9,-46.6313,-23.526399999999995,-46.6313,-23.5414
186,4924,20,20,4,2149.8,235.6,-46.6313,-23.5414,-46.6313,-23.5414
187,4962,20,18,4,7112.9,703.3,-46.6313,-23.5414,-46.661300000000004,-23.526399999999995
188,4963,21,20,2,6180.4,630.4,-46.661300000000004,-23.526399999999995,-46.6313,-23.5414
189,5017,20,20,4,2874.3,324.6,-46.61630000000001,-23.5414,-46.6313,-23.5414
190,5098,20,18,2,8421.2,778.2,-46.61630000000001,-23.5414,-46.661300000000004,-23.511399999999995
191,5119,18,22,4,3172.4,365.7,-46.601299999999995,-23.571399999999997,-46.601299999999995,-23.5414
192,5123,19,20,4,2693.6,256.2,-46.61630000000001,-23.5564,-46.6313,-23.5414
193,5127,19,21,4,4249.0,414.7,-46.586299999999994,-23.5564,-46.61630000000001,-23.5564
194,5137,19,23,2,4233.1,474.1,-46.61630000000001,-23.5564,-46.586299999999994,-23.5414
195,5138,20,21,2,3854.3,375.3,-46.586299999999994,-23.5414,-46.61630000000001,-23.5564
196,5141,19,22,4,3580.6,467.1,-46.61630000000001,-23.5564,-46.601299999999995,-23.5564
197,5142,19,21,4,2892.7,295.8,-46.601299999999995,-23.5564,-46.61630000000001,-23.5564
198,5151,18,23,2,4485.2,437.2,-46.601299999999995,-23.571399999999997,-46.586299999999994,-23.5864
199,5174,19,24,4,6640.9,709.0,-46.61630000000001,-23.5564,-46.571299999999994,-23.5414
200,5186,19,19,4,5247.0,616.7,-46.61630000000001,-23.5564,-46.646300000000004,-23.5414
201,5188,19,19,4,5247.0,616.7,-46.61630000000001,-23.5564,-46.646300000000004,-23.5414
202,5219,17,21,4,4444.9,441.8,-46.601299999999995,-23.5864,-46.61630000000001,-23.571399999999997
203,5234,19,21,4,7841.1,742.2,-46.61630000000001,-23.5564,-46.61630000000001,-23.511399999999995
204,5235,22,21,2,6300.1,688.8,-46.61630000000001,-23.511399999999995,-46.61630000000001,-23.5564
205,5250,19,19,4,5016.8,472.4,-46.61630000000001,-23.5564,-46.646300000000004,-23.5414
206,5338,19,22,4,2937.4,379.0,-46.61630000000001,-23.5564,-46.601299999999995,-23.5414
207,5339,20,21,4,2456.5,252.9,-46.601299999999995,-23.5414,-46.61630000000001,-23.5564
208,5355,19,21,4,2245.0,225.3,-46.61630000000001,-23.5564,-46.61630000000001,-23.5414
209,5356,20,21,4,2678.8,257.8,-46.61630000000001,-23.5414,-46.61630000000001,-23.5564
210,5717,18,20,4,6000.4,598.2,-46.61630000000001,-23.571399999999997,-46.6313,-23.5414
211,5726,19,20,4,3425.7,398.9,-46.6313,-23.5564,-46.6313,-23.5414
212,5736,21,20,2,3189.3,316.6,-46.61630000000001,-23.526399999999995,-46.6313,-23.5414
213,6002,18,20,2,1163.1,186.2,-46.61630000000001,-23.571399999999997,-46.6313,-23.571399999999997
214,6209,19,20,4,4756.1,435.1,-46.61630000000001,-23.5564,-46.6313,-23.526399999999995
215,6363,17,20,4,1445.7,165.2,-46.6313,-23.5864,-46.6313,-23.571399999999997
216,6373,17,20,4,1445.7,165.2,-46.6313,-23.5864,-46.6313,-23.571399999999997
217,6543,18,20,4,4666.9,483.3,-46.646300000000004,-23.571399999999997,-46.6313,-23.616400000000002
218,6650,15,20,4,5038.3,544.8,-46.6313,-23.616400000000002,-46.6313,-23.571399999999997
219,6728,18,19,4,3209.9,462.3,-46.6313,-23.571399999999997,-46.646300000000004,-23.5864
220,6923,17,20,4,2384.1,272.7,-46.646300000000004,-23.5864,-46.6313,-23.571399999999997
221,7085,17,19,4,2376.2,286.8,-46.646300000000004,-23.5864,-46.646300000000004,-23.571399999999997
222,7324,19,19,4,4271.2,597.8,-46.6313,-23.5564,-46.646300000000004,-23.5414
223,7526,21,19,4,5362.6,562.6,-46.67630000000001,-23.526399999999995,-46.646300000000004,-23.5564
224,7605,19,18,4,5325.1,534.9,-46.646300000000004,-23.5564,-46.661300000000004,-23.526399999999995
225,7606,21,19,4,4531.5,476.9,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.5564
226,7672,21,19,4,6229.7,715.4,-46.67630000000001,-23.526399999999995,-46.646300000000004,-23.5564
227,7821,19,20,4,1637.1,261.5,-46.646300000000004,-23.5564,-46.6313,-23.5564
228,8436,19,17,4,7481.7,855.6,-46.646300000000004,-23.5564,-46.67630000000001,-23.526399999999995
229,8597,19,19,4,1105.9,153.0,-46.646300000000004,-23.5564,-46.646300000000004,-23.5564
230,8807,18,19,4,4722.3,496.5,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
231,8828,19,19,4,2818.2,249.5,-46.646300000000004,-23.5564,-46.646300000000004,-23.5414
232,8975,19,19,4,3580.8,345.4,-46.646300000000004,-23.5564,-46.646300000000004,-23.5414
233,9037,18,19,4,4258.0,398.9,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
234,9057,19,19,4,3382.3,315.9,-46.646300000000004,-23.5564,-46.646300000000004,-23.5414
235,9257,21,19,4,7408.3,952.7,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.5564
236,9312,19,20,4,3844.8,418.4,-46.661300000000004,-23.5564,-46.6313,-23.5564
237,9315,19,20,4,3844.8,418.4,-46.661300000000004,-23.5564,-46.6313,-23.5564
238,10055,13,19,4,2705.8,301.6,-46.646300000000004,-23.646399999999996,-46.646300000000004,-23.6314
239,10192,19,18,4,1125.7,157.5,-46.661300000000004,-23.5564,-46.661300000000004,-23.5414
240,10204,18,18,4,3888.5,340.3,-46.646300000000004,-23.571399999999997,-46.661300000000004,-23.5414
241,10206,21,18,4,5190.3,569.7,-46.6313,-23.526399999999995,-46.661300000000004,-23.5564
242,10295,19,18,4,2931.8,288.2,-46.661300000000004,-23.5564,-46.661300000000004,-23.5414
243,10546,19,19,4,2451.4,241.2,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
244,10592,19,19,4,1817.5,193.9,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
245,10712,19,19,4,4642.1,527.1,-46.646300000000004,-23.5564,-46.646300000000004,-23.526399999999995
246,10773,19,18,4,2107.9,252.5,-46.646300000000004,-23.5564,-46.661300000000004,-23.5564
247,10822,18,19,4,4819.2,478.7,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
248,10858,19,20,4,3457.8,410.5,-46.646300000000004,-23.5564,-46.6313,-23.526399999999995
249,10889,19,18,4,2623.7,285.8,-46.646300000000004,-23.5564,-46.661300000000004,-23.526399999999995
250,10905,19,18,4,1925.6,180.5,-46.646300000000004,-23.5564,-46.661300000000004,-23.5564
251,11051,19,19,4,2873.9,294.3,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
252,11064,20,18,4,2517.6,383.6,-46.661300000000004,-23.5414,-46.661300000000004,-23.5564
253,11104,19,20,4,6898.7,757.2,-46.661300000000004,-23.5564,-46.6313,-23.511399999999995
254,11327,20,18,4,3806.1,423.2,-46.6313,-23.5414,-46.661300000000004,-23.5564
255,11384,21,18,4,6003.8,658.4,-46.61630000000001,-23.526399999999995,-46.661300000000004,-23.5564
256,11404,19,20,4,3542.4,405.7,-46.661300000000004,-23.5564,-46.6313,-23.5564
257,11466,19,20,4,4489.9,511.8,-46.661300000000004,-23.5564,-46.6313,-23.5564
258,11468,19,20,4,4489.9,511.8,-46.661300000000004,-23.5564,-46.6313,-23.5564
259,11500,19,20,4,2496.3,287.9,-46.661300000000004,-23.5564,-46.6313,-23.5414
260,11559,19,20,4,6884.4,773.0,-46.67630000000001,-23.5564,-46.6313,-23.5414
261,12062,20,18,4,2360.5,365.1,-46.661300000000004,-23.5414,-46.661300000000004,-23.5564
262,12648,19,19,4,3400.3,309.1,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
263,12657,20,19,4,5172.1,589.0,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
264,12659,20,19,4,5172.1,589.0,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
265,12665,20,19,4,5172.1,589.0,-46.61630000000001,-23.5414,-46.646300000000004,-23.526399999999995
266,12670,20,19,4,2812.6,319.1,-46.646300000000004,-23.5414,-46.646300000000004,-23.526399999999995
267,12674,20,19,4,2812.6,319.1,-46.646300000000004,-23.5414,-46.646300000000004,-23.526399999999995
268,12678,22,19,4,2728.2,288.6,-46.661300000000004,-23.511399999999995,-46.646300000000004,-23.526399999999995
269,12800,20,19,4,2427.3,248.2,-46.646300000000004,-23.5414,-46.646300000000004,-23.5414
270,12811,19,19,4,4330.3,560.9,-46.646300000000004,-23.5564,-46.646300000000004,-23.526399999999995
271,12813,19,19,4,4346.6,548.3,-46.661300000000004,-23.5564,-46.646300000000004,-23.526399999999995
272,12836,19,15,4,6069.8,768.5,-46.7363,-23.5564,-46.706300000000006,-23.571399999999997
273,12889,19,18,4,5126.8,513.0,-46.661300000000004,-23.5564,-46.661300000000004,-23.5414
274,12896,21,19,4,2254.4,348.1,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.5414
